UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType
368.0,59.0,Male,Philippines,27851.0,0.0,True,Students,Rural,YouTube,103.0,17.0,1194.0,,28.0,7170.0,,8.0,36.0,15.0,,3.0,7.0,Boredom,Smartphone,Windows,8:30 PM,5.0,5.0,At school,Mobile Data
369.0,19.0,,Barzil,,0.0,False,Students,Urban,TikTok,163.0,17.0,4513.0,Jokes/Memes,3.0,4179.0,9.0,11.0,31.0,37.0,,3.0,7.0,Habit,Smartphone,iOS,8:30 PM,5.0,5.0,Commuting,Mobile Data
370.0,43.0,Male,Japan,92692.0,1.0,True,Labor/Worker,Rural,TikTok,294.0,12.0,4944.0,Gaming,6.0,6299.0,2.0,1.0,31.0,27.0,,6.0,4.0,Entertainment,,Android,3:45 PM,8.0,2.0,At work,Wi-Fi
371.0,34.0,Male,India,87580.0,1.0,,driver,Rural,YouTube,89.0,13.0,6283.0,,4.0,7830.0,7.0,21.0,2.0,48.0,,6.0,4.0,Entertainment,Smartphone,Android,3:45 PM,8.0,,At home,Mobile Data
372.0,57.0,Female,Germany,27368.0,0.0,True,Labor/Worker,Rural,Instagram,93.0,10.0,247.0,invalid,24.0,4802.0,5.0,10.0,19.0,27.0,,5.0,5.0,Habit,Tablet,iOS,6:05 PM,7.0,3.0,At home,Wi-Fi
373.0,50.0,Male,Barzil,66403.0,1.0,False,Students,Urban,Instagram,46.0,,3220.0,,,6057.0,2.0,,12.0,12.0,,6.0,4.0,Boredom,Computer,Android,3:45 PM,8.0,,Commuting,Mobile Data
,26.0,invalid,Mexico,29168.0,0.0,True,Waiting staff,Urban,TikTok,241.0,14.0,8984.0,Pranks,27.0,6615.0,8.0,26.0,10.0,67.0,,8.0,2.0,,Tablet,iOS,9:15 AM,10.0,0.0,At home,Mobile Data
375.0,60.0,Other,Vietnam,69879.0,1.0,False,Teacher,Urban,TikTok,102.0,1.0,637.0,Gaming,13.0,6762.0,6.0,22.0,31.0,30.0,,3.0,7.0,Boredom,Smartphone,Android,8:30 PM,5.0,5.0,At school,Wi-Fi
376.0,56.0,Female,India,79871.0,1.0,,Waiting staff,Rural,Instagram,111.0,17.0,,Jokes/Memes,27.0,5543.0,4.0,7.0,45.0,96.0,,8.0,2.0,Entertainment,Smartphone,invalid,9:15 AM,10.0,0.0,At work,Wi-Fi
377.0,46.0,Other,,52174.0,1.0,False,Labor/Worker,Rural,,175.0,4.0,2422.0,Pranks,,8325.0,4.0,28.0,22.0,87.0,,5.0,5.0,Entertainment,Smartphone,MacOS,6:05 PM,invalid,3.0,At school,Mobile Data
378.0,59.0,Female,Pakistan,26581.0,0.0,True,Students,,Facebook,168.0,5.0,9281.0,invalid,5.0,4883.0,,14.0,23.0,66.0,,3.0,7.0,Habit,Tablet,Android,8:30 PM,5.0,5.0,At school,Wi-Fi
379.0,43.0,Female,Indonesia,91853.0,1.0,invalid,,Rural,TikTok,23.0,7.0,invalid,Jokes/Memes,1.0,7050.0,3.0,5.0,23.0,7.0,,8.0,2.0,Habit,Smartphone,Android,9:15 AM,10.0,0.0,At school,Mobile Data
380.0,52.0,Other,Pakistan,84046.0,1.0,True,Waiting staff,invalid,TikTok,234.0,10.0,713.0,Jokes/Memes,9.0,4959.0,7.0,17.0,15.0,34.0,,5.0,5.0,Habit,,Android,6:05 PM,7.0,3.0,At school,Mobile Data
381.0,42.0,Male,Barzil,69678.0,1.0,False,Students,,YouTube,82.0,17.0,5846.0,Gaming,17.0,666.0,3.0,22.0,26.0,32.0,,6.0,4.0,Habit,Computer,iOS,3:45 PM,8.0,2.0,At home,Wi-Fi
382.0,41.0,Male,,46649.0,0.0,True,Labor/Worker,Urban,Facebook,258.0,7.0,5324.0,Gaming,22.0,276.0,5.0,26.0,3.0,39.0,,6.0,4.0,Entertainment,Tablet,,3:45 PM,8.0,2.0,At work,Wi-Fi
383.0,30.0,Male,United States,34567.0,0.0,True,Labor/Worker,Rural,Instagram,100.0,1.0,6033.0,Jokes/Memes,1.0,881.0,invalid,,23.0,96.0,,6.0,4.0,Habit,Tablet,,3:45 PM,8.0,2.0,At work,Mobile Data
384.0,24.0,Male,Mexico,81944.0,1.0,True,Students,Urban,Facebook,225.0,7.0,3645.0,ASMR,3.0,2060.0,6.0,6.0,20.0,43.0,,5.0,5.0,Habit,Smartphone,MacOS,6:05 PM,7.0,3.0,At home,Mobile Data
385.0,53.0,Female,United States,98002.0,1.0,,Students,Rural,Instagram,99.0,11.0,7774.0,ASMR,15.0,2082.0,4.0,16.0,45.0,43.0,,5.0,5.0,,Tablet,Android,6:05 PM,7.0,3.0,At work,Mobile Data
386.0,62.0,Male,India,48803.0,0.0,False,Students,Urban,Instagram,38.0,9.0,2109.0,Trends,26.0,6702.0,6.0,11.0,40.0,78.0,,6.0,4.0,Entertainment,,iOS,3:45 PM,8.0,2.0,At school,Mobile Data
387.0,37.0,Female,United States,38230.0,,invalid,driver,Rural,Facebook,229.0,12.0,3615.0,Life Hacks,21.0,,3.0,10.0,39.0,,,3.0,7.0,Habit,,iOS,8:30 PM,5.0,5.0,At home,Mobile Data
388.0,18.0,Male,India,37862.0,0.0,,Students,Rural,TikTok,224.0,3.0,9435.0,,26.0,158.0,7.0,15.0,8.0,46.0,,3.0,7.0,Boredom,Smartphone,Android,8:30 PM,5.0,5.0,At home,Wi-Fi
389.0,25.0,Male,,63355.0,1.0,,Manager,Urban,Instagram,230.0,4.0,6958.0,Gaming,23.0,5229.0,,7.0,18.0,32.0,,3.0,7.0,Procrastination,Smartphone,Android,8:30 PM,5.0,5.0,At work,Mobile Data
390.0,63.0,Male,Mexico,,1.0,invalid,Labor/Worker,Rural,Facebook,51.0,4.0,5280.0,ASMR,10.0,,4.0,23.0,41.0,43.0,,3.0,7.0,Procrastination,invalid,iOS,8:30 PM,5.0,5.0,At school,Wi-Fi
391.0,33.0,Male,India,50795.0,1.0,True,Labor/Worker,invalid,YouTube,144.0,13.0,4333.0,Life Hacks,,7514.0,2.0,2.0,6.0,81.0,,6.0,4.0,Habit,Computer,Android,3:45 PM,8.0,,At work,Mobile Data
392.0,31.0,Female,Germany,28770.0,0.0,False,Labor/Worker,,Facebook,51.0,,3901.0,Pranks,12.0,7803.0,7.0,,27.0,3.0,,6.0,4.0,,,,3:45 PM,8.0,2.0,At home,Wi-Fi
393.0,29.0,Male,Indonesia,31093.0,0.0,True,Labor/Worker,Urban,YouTube,173.0,10.0,7940.0,Jokes/Memes,25.0,2526.0,3.0,19.0,,74.0,,3.0,,Boredom,Smartphone,Windows,8:30 PM,5.0,5.0,At home,Mobile Data
394.0,40.0,Male,Japan,66571.0,1.0,False,Students,Rural,Instagram,292.0,5.0,6964.0,invalid,22.0,8302.0,1.0,12.0,15.0,,,6.0,4.0,Boredom,invalid,iOS,3:45 PM,8.0,,Commuting,Wi-Fi
395.0,32.0,Male,Barzil,20193.0,0.0,True,Manager,Rural,Facebook,67.0,7.0,4569.0,Jokes/Memes,15.0,7803.0,2.0,16.0,,40.0,,3.0,7.0,Habit,Computer,Android,8:30 PM,5.0,5.0,At home,Mobile Data
396.0,45.0,Other,United States,37569.0,0.0,False,driver,Urban,Facebook,34.0,16.0,7839.0,,27.0,6574.0,9.0,6.0,5.0,18.0,,6.0,4.0,Boredom,Smartphone,Android,3:45 PM,8.0,2.0,At home,
397.0,51.0,Female,Philippines,31190.0,,True,Waiting staff,Rural,YouTube,82.0,1.0,1846.0,Life Hacks,9.0,8733.0,8.0,3.0,39.0,67.0,,3.0,7.0,Habit,Smartphone,iOS,8:30 PM,5.0,5.0,At home,Mobile Data
398.0,19.0,Other,India,82824.0,1.0,False,Labor/Worker,Rural,Facebook,138.0,12.0,383.0,Entertainment,24.0,1138.0,6.0,2.0,9.0,62.0,,3.0,7.0,Habit,Tablet,Android,8:30 PM,5.0,5.0,At home,Mobile Data
399.0,49.0,Other,Vietnam,,1.0,,Waiting staff,Rural,Facebook,96.0,2.0,4113.0,,25.0,7257.0,6.0,20.0,,10.0,,8.0,2.0,Habit,Computer,iOS,9:15 AM,10.0,0.0,At home,Wi-Fi
400.0,,Male,India,52327.0,1.0,False,Labor/Worker,Rural,Instagram,162.0,7.0,7070.0,Gaming,10.0,3283.0,1.0,5.0,41.0,,,8.0,2.0,Habit,invalid,Android,7:45 AM,10.0,0.0,At home,Mobile Data
401.0,,Male,Vietnam,62070.0,1.0,True,invalid,Rural,Facebook,191.0,11.0,3811.0,Vlogs,20.0,7762.0,2.0,11.0,20.0,73.0,,5.0,5.0,Procrastination,Computer,Windows,7:25 PM,7.0,3.0,At home,Mobile Data
,42.0,Female,United States,60197.0,1.0,,invalid,Rural,TikTok,134.0,13.0,1510.0,Life Hacks,9.0,7896.0,4.0,26.0,10.0,46.0,,5.0,5.0,Boredom,Smartphone,iOS,7:25 PM,7.0,3.0,At work,
403.0,39.0,Female,Vietnam,22261.0,0.0,True,Students,Urban,YouTube,76.0,2.0,,Gaming,15.0,2419.0,3.0,25.0,26.0,55.0,,,5.0,Boredom,Smartphone,iOS,7:25 PM,7.0,3.0,At school,Mobile Data
404.0,,Female,Germany,46512.0,0.0,True,Engineer,Rural,Facebook,15.0,7.0,1579.0,Vlogs,23.0,1756.0,1.0,3.0,4.0,46.0,,5.0,5.0,Procrastination,Smartphone,iOS,7:25 PM,7.0,3.0,invalid,Mobile Data
405.0,59.0,Male,United States,26716.0,0.0,True,Students,Urban,YouTube,134.0,15.0,880.0,Entertainment,21.0,2306.0,8.0,3.0,38.0,75.0,,6.0,4.0,Boredom,Tablet,Android,3:55 PM,8.0,2.0,At home,Mobile Data
invalid,23.0,Male,Mexico,48933.0,0.0,True,Engineer,,YouTube,62.0,11.0,2163.0,Pranks,21.0,7630.0,7.0,22.0,24.0,60.0,,8.0,2.0,Boredom,Tablet,Android,7:45 AM,10.0,0.0,At school,Mobile Data
407.0,32.0,Female,Indonesia,24378.0,0.0,False,driver,Rural,YouTube,75.0,2.0,9765.0,Life Hacks,1.0,6263.0,4.0,5.0,14.0,97.0,,6.0,4.0,Procrastination,Tablet,Android,3:55 PM,8.0,invalid,At home,Mobile Data
408.0,60.0,Male,Mexico,60583.0,,True,Cashier,Rural,Facebook,91.0,7.0,9841.0,Entertainment,2.0,9167.0,9.0,22.0,41.0,26.0,,3.0,7.0,Habit,Computer,Android,11:30 PM,5.0,5.0,At work,Wi-Fi
409.0,54.0,Male,India,49033.0,0.0,False,driver,Rural,Facebook,96.0,4.0,7715.0,Entertainment,26.0,5008.0,4.0,23.0,1.0,27.0,,6.0,4.0,Boredom,Smartphone,MacOS,3:55 PM,8.0,2.0,At work,Mobile Data
410.0,50.0,Other,India,invalid,0.0,True,Engineer,Urban,YouTube,11.0,11.0,1360.0,Jokes/Memes,,5247.0,1.0,11.0,17.0,38.0,,3.0,7.0,Procrastination,Tablet,iOS,11:30 PM,5.0,5.0,At work,Mobile Data
,25.0,Male,Indonesia,95868.0,1.0,False,Waiting staff,Rural,TikTok,,2.0,4432.0,Jokes/Memes,,,1.0,3.0,45.0,22.0,,3.0,7.0,Habit,Computer,Android,11:30 PM,5.0,5.0,At home,Mobile Data
412.0,61.0,Male,Vietnam,62604.0,1.0,True,Students,,YouTube,159.0,,8149.0,Vlogs,8.0,2570.0,1.0,13.0,24.0,26.0,,8.0,,Entertainment,Smartphone,iOS,7:45 AM,10.0,0.0,At home,Mobile Data
413.0,61.0,Male,Philippines,88336.0,1.0,False,Waiting staff,Rural,TikTok,112.0,7.0,3961.0,Trends,6.0,5807.0,1.0,21.0,27.0,86.0,,5.0,5.0,Entertainment,,Android,,7.0,3.0,,Mobile Data
414.0,22.0,Female,Pakistan,93869.0,1.0,True,Students,Urban,YouTube,33.0,13.0,3812.0,ASMR,12.0,7812.0,4.0,8.0,7.0,69.0,,6.0,4.0,Habit,Smartphone,Android,3:55 PM,8.0,2.0,At home,Mobile Data
415.0,56.0,Male,India,25410.0,0.0,False,Waiting staff,Rural,Instagram,221.0,5.0,4243.0,Gaming,26.0,324.0,1.0,20.0,9.0,35.0,,8.0,2.0,Boredom,Tablet,Android,7:45 AM,10.0,0.0,At school,Mobile Data
416.0,21.0,Female,Indonesia,76044.0,1.0,,,Rural,YouTube,74.0,17.0,4218.0,ASMR,27.0,7487.0,,10.0,43.0,,,,7.0,Boredom,Smartphone,Android,11:30 PM,5.0,5.0,Commuting,Mobile Data
417.0,23.0,Female,Indonesia,invalid,1.0,False,Students,Urban,YouTube,,12.0,81.0,ASMR,29.0,9721.0,4.0,2.0,35.0,99.0,,,4.0,Habit,Smartphone,Android,invalid,8.0,2.0,At school,Mobile Data
418.0,62.0,Male,India,91344.0,1.0,,Teacher,Rural,Facebook,260.0,19.0,2733.0,Jokes/Memes,15.0,5645.0,7.0,4.0,invalid,73.0,,5.0,5.0,Boredom,Smartphone,iOS,7:25 PM,7.0,3.0,Commuting,Mobile Data
419.0,49.0,Male,Barzil,26796.0,0.0,False,Labor/Worker,Urban,TikTok,126.0,7.0,7834.0,Life Hacks,14.0,1945.0,2.0,18.0,21.0,51.0,,,7.0,Habit,Smartphone,iOS,11:30 PM,5.0,5.0,Commuting,Wi-Fi
420.0,47.0,Male,Vietnam,74245.0,1.0,,Students,Urban,Instagram,125.0,6.0,2710.0,Vlogs,21.0,4486.0,8.0,19.0,3.0,18.0,,8.0,2.0,Habit,Smartphone,Android,7:45 AM,,0.0,At school,Wi-Fi
421.0,64.0,Male,India,63056.0,1.0,False,Students,Urban,TikTok,246.0,8.0,2423.0,invalid,29.0,2430.0,7.0,4.0,15.0,43.0,,6.0,4.0,invalid,Smartphone,Android,3:55 PM,,2.0,At school,Mobile Data
422.0,52.0,Male,Indonesia,37709.0,0.0,True,Engineer,Rural,Instagram,114.0,13.0,3642.0,Gaming,1.0,invalid,9.0,20.0,21.0,12.0,,8.0,2.0,Boredom,Tablet,Windows,7:45 AM,10.0,0.0,Commuting,Wi-Fi
423.0,57.0,,India,78557.0,1.0,False,Waiting staff,Rural,,,,668.0,Pranks,28.0,845.0,6.0,26.0,10.0,3.0,,3.0,7.0,Entertainment,Tablet,iOS,11:30 PM,5.0,5.0,At home,Mobile Data
424.0,33.0,Male,India,37543.0,0.0,True,Waiting staff,Rural,Facebook,55.0,2.0,2497.0,Jokes/Memes,11.0,567.0,4.0,9.0,33.0,82.0,,6.0,4.0,Procrastination,Smartphone,Windows,3:55 PM,8.0,2.0,At work,
425.0,30.0,Male,India,57418.0,1.0,True,Waiting staff,Rural,Facebook,225.0,9.0,3500.0,Comedy,28.0,2179.0,6.0,16.0,46.0,invalid,,6.0,4.0,Habit,Smartphone,Android,3:55 PM,8.0,2.0,At work,Mobile Data
426.0,59.0,Female,Barzil,36724.0,0.0,True,Artist,,TikTok,33.0,11.0,9637.0,Pranks,25.0,2019.0,4.0,26.0,6.0,,,3.0,7.0,Boredom,Smartphone,Android,11:30 PM,5.0,5.0,At school,Mobile Data
427.0,47.0,Male,United States,23828.0,0.0,True,Waiting staff,Rural,Facebook,44.0,6.0,9538.0,ASMR,3.0,3319.0,7.0,6.0,2.0,6.0,,6.0,4.0,Habit,Computer,Android,3:55 PM,8.0,2.0,At home,Wi-Fi
428.0,36.0,Male,Mexico,37087.0,0.0,False,Engineer,Rural,TikTok,33.0,7.0,8081.0,Trends,19.0,2320.0,9.0,25.0,29.0,82.0,,6.0,4.0,Entertainment,,invalid,3:55 PM,8.0,2.0,Commuting,Wi-Fi
429.0,34.0,Male,Indonesia,32605.0,0.0,True,Teacher,Urban,TikTok,37.0,7.0,invalid,Vlogs,18.0,1646.0,3.0,4.0,40.0,45.0,,6.0,4.0,Boredom,Computer,Android,3:55 PM,8.0,2.0,At work,Wi-Fi
430.0,36.0,Female,Vietnam,51337.0,1.0,False,Artist,Rural,Instagram,25.0,19.0,1190.0,Pranks,20.0,3909.0,3.0,9.0,33.0,86.0,,6.0,4.0,Habit,Smartphone,Android,3:55 PM,8.0,2.0,At work,Mobile Data
431.0,45.0,Male,Pakistan,25482.0,0.0,invalid,Labor/Worker,Rural,TikTok,68.0,6.0,6605.0,Trends,28.0,8015.0,2.0,27.0,,39.0,,3.0,7.0,,Smartphone,Android,11:30 PM,5.0,5.0,At home,Wi-Fi
432.0,43.0,Female,United States,85333.0,1.0,False,Students,Rural,Instagram,252.0,11.0,8651.0,Comedy,2.0,3420.0,1.0,13.0,4.0,51.0,,6.0,4.0,Boredom,Smartphone,Android,3:55 PM,8.0,2.0,At home,Mobile Data
433.0,54.0,Female,United States,70952.0,1.0,True,Waiting staff,Urban,Facebook,216.0,11.0,9405.0,Gaming,29.0,356.0,1.0,9.0,29.0,9.0,,5.0,5.0,Habit,Smartphone,MacOS,7:25 PM,7.0,3.0,At work,Wi-Fi
434.0,43.0,Male,Philippines,25463.0,0.0,False,Students,Rural,TikTok,280.0,7.0,9104.0,Comedy,25.0,7485.0,3.0,6.0,invalid,99.0,,3.0,7.0,Entertainment,Tablet,Android,11:30 PM,5.0,5.0,At work,Wi-Fi
435.0,40.0,Other,Philippines,90448.0,1.0,True,Engineer,,,258.0,2.0,1026.0,Life Hacks,28.0,3081.0,7.0,21.0,20.0,23.0,,6.0,4.0,Habit,Smartphone,Android,3:55 PM,8.0,,At home,Wi-Fi
invalid,26.0,Other,Japan,24648.0,0.0,False,Students,Rural,YouTube,invalid,19.0,7786.0,Vlogs,,2280.0,9.0,19.0,41.0,invalid,,8.0,2.0,Boredom,Tablet,Android,7:45 AM,10.0,0.0,At home,Wi-Fi
437.0,29.0,Female,Barzil,,,True,Labor/Worker,Urban,TikTok,202.0,4.0,invalid,Trends,7.0,4131.0,,14.0,,88.0,,3.0,7.0,Boredom,Smartphone,MacOS,11:30 PM,,5.0,At school,Mobile Data
438.0,18.0,Female,Pakistan,79156.0,1.0,False,Students,Urban,TikTok,227.0,6.0,5547.0,Pranks,8.0,5123.0,7.0,21.0,45.0,,,6.0,4.0,Entertainment,invalid,Android,7:25 PM,8.0,2.0,At school,Wi-Fi
439.0,18.0,Male,Japan,55634.0,1.0,True,Students,Rural,YouTube,124.0,17.0,2686.0,ASMR,19.0,7422.0,1.0,15.0,invalid,73.0,,7.0,3.0,Habit,,,3:55 PM,9.0,1.0,At work,Mobile Data
440.0,64.0,Male,Barzil,64602.0,1.0,False,Cashier,Rural,YouTube,77.0,5.0,9386.0,invalid,22.0,2787.0,2.0,3.0,49.0,77.0,,2.0,8.0,Entertainment,Smartphone,iOS,11:30 PM,4.0,6.0,At school,Wi-Fi
441.0,51.0,Female,Vietnam,69334.0,1.0,True,,Urban,Facebook,84.0,7.0,7373.0,,15.0,4209.0,6.0,5.0,25.0,40.0,,,8.0,Entertainment,Smartphone,MacOS,11:30 PM,invalid,6.0,At work,Mobile Data
442.0,,Male,India,88648.0,1.0,False,Labor/Worker,Rural,TikTok,112.0,9.0,1849.0,invalid,10.0,6540.0,5.0,21.0,1.0,54.0,,7.0,3.0,Boredom,Smartphone,Android,3:55 PM,9.0,1.0,At school,Mobile Data
443.0,42.0,Male,Vietnam,42054.0,0.0,True,driver,Rural,Facebook,187.0,1.0,2023.0,Pranks,22.0,9389.0,8.0,18.0,15.0,81.0,,,1.0,Habit,Smartphone,Android,7:45 AM,10.0,0.0,At work,Mobile Data
444.0,57.0,Male,Mexico,90028.0,1.0,False,invalid,Rural,Facebook,224.0,1.0,6339.0,Life Hacks,29.0,9470.0,2.0,14.0,34.0,7.0,,,3.0,Boredom,Smartphone,Android,3:55 PM,9.0,1.0,At school,Mobile Data
,,Male,United States,42207.0,0.0,,Students,Rural,YouTube,,19.0,3742.0,Life Hacks,1.0,465.0,1.0,16.0,48.0,17.0,,7.0,3.0,Boredom,,Android,3:55 PM,9.0,1.0,At school,Mobile Data
446.0,18.0,Male,India,41386.0,0.0,True,Waiting staff,Rural,Instagram,268.0,6.0,1299.0,Life Hacks,6.0,1487.0,7.0,14.0,20.0,50.0,,2.0,8.0,Entertainment,Smartphone,Android,11:30 PM,4.0,6.0,At work,Mobile Data
447.0,33.0,Female,Philippines,79518.0,1.0,True,Labor/Worker,Rural,Facebook,213.0,18.0,4103.0,Gaming,13.0,4942.0,6.0,9.0,37.0,24.0,,9.0,1.0,Entertainment,Smartphone,Android,7:45 AM,,0.0,At home,Wi-Fi
448.0,56.0,Male,Barzil,,,True,Engineer,Rural,Instagram,invalid,10.0,,Vlogs,14.0,,8.0,15.0,27.0,2.0,,7.0,3.0,Boredom,Smartphone,Android,3:55 PM,9.0,1.0,Commuting,Mobile Data
449.0,22.0,Male,Vietnam,72780.0,1.0,False,Labor/Worker,Urban,TikTok,58.0,11.0,3027.0,Trends,3.0,4536.0,8.0,7.0,22.0,99.0,,2.0,8.0,Boredom,Tablet,invalid,11:30 PM,4.0,,At school,Mobile Data
450.0,39.0,Female,invalid,,1.0,True,driver,invalid,YouTube,invalid,1.0,6710.0,Entertainment,,325.0,2.0,14.0,5.0,92.0,,7.0,3.0,,Smartphone,Android,3:55 PM,9.0,1.0,At home,Mobile Data
451.0,46.0,Other,Mexico,64199.0,1.0,False,driver,Urban,TikTok,170.0,1.0,4712.0,Jokes/Memes,3.0,9957.0,8.0,6.0,34.0,83.0,,,4.0,Habit,invalid,Windows,7:25 PM,invalid,,At school,Mobile Data
452.0,20.0,Male,Indonesia,81035.0,1.0,True,Waiting staff,Rural,TikTok,185.0,13.0,8022.0,Entertainment,19.0,4162.0,6.0,21.0,39.0,33.0,,7.0,3.0,Boredom,Smartphone,Windows,3:55 PM,9.0,1.0,At work,Mobile Data
453.0,29.0,Male,United States,28210.0,0.0,False,driver,Urban,YouTube,88.0,5.0,5970.0,Entertainment,10.0,303.0,9.0,15.0,3.0,21.0,,7.0,3.0,Entertainment,Computer,Android,3:55 PM,9.0,1.0,At work,Wi-Fi
454.0,43.0,Male,United States,64363.0,1.0,True,Manager,Rural,TikTok,11.0,1.0,2621.0,Vlogs,27.0,5067.0,7.0,20.0,17.0,74.0,,7.0,3.0,Boredom,Tablet,MacOS,,9.0,1.0,invalid,Wi-Fi
455.0,33.0,Male,Mexico,98279.0,1.0,,driver,Rural,YouTube,141.0,3.0,2647.0,Entertainment,,5024.0,2.0,8.0,24.0,invalid,,2.0,8.0,Entertainment,Smartphone,Android,11:30 PM,4.0,6.0,At home,Mobile Data
456.0,54.0,Other,Mexico,,1.0,True,Labor/Worker,Rural,Instagram,285.0,18.0,4866.0,Trends,11.0,7715.0,8.0,2.0,24.0,46.0,,6.0,4.0,Entertainment,Tablet,iOS,7:25 PM,8.0,2.0,Commuting,
457.0,39.0,Other,Vietnam,75284.0,1.0,False,Labor/Worker,Urban,TikTok,126.0,9.0,7346.0,,15.0,9632.0,9.0,8.0,3.0,45.0,,7.0,3.0,Boredom,Smartphone,Android,3:55 PM,,1.0,At school,Mobile Data
458.0,46.0,Male,India,92124.0,1.0,True,Waiting staff,Rural,YouTube,173.0,14.0,2290.0,Trends,26.0,8340.0,7.0,1.0,45.0,9.0,,7.0,3.0,Entertainment,Tablet,invalid,3:55 PM,9.0,1.0,At home,
459.0,31.0,Female,Japan,88847.0,1.0,False,Manager,Rural,Facebook,297.0,17.0,7371.0,Vlogs,,2631.0,4.0,,7.0,6.0,,6.0,4.0,Boredom,Tablet,iOS,7:25 PM,8.0,2.0,At work,Mobile Data
460.0,45.0,,United States,42432.0,0.0,True,Students,Rural,TikTok,37.0,14.0,3873.0,Entertainment,24.0,6391.0,9.0,17.0,25.0,51.0,,6.0,4.0,Habit,Tablet,Android,7:25 PM,8.0,2.0,At work,Mobile Data
461.0,22.0,Female,United States,84089.0,1.0,False,Labor/Worker,Rural,Instagram,10.0,4.0,9678.0,Vlogs,13.0,8287.0,4.0,19.0,3.0,35.0,,6.0,4.0,invalid,Tablet,,7:25 PM,8.0,invalid,At home,invalid
462.0,64.0,Male,Indonesia,75398.0,1.0,invalid,Labor/Worker,Rural,invalid,197.0,5.0,,Life Hacks,5.0,2369.0,4.0,5.0,15.0,invalid,,6.0,4.0,Boredom,Smartphone,MacOS,7:25 PM,8.0,2.0,At home,Mobile Data
463.0,47.0,Female,Indonesia,23321.0,0.0,False,,Rural,TikTok,65.0,17.0,1441.0,Jokes/Memes,4.0,528.0,9.0,22.0,29.0,,,9.0,1.0,Procrastination,Tablet,Windows,7:45 AM,10.0,0.0,At home,
464.0,63.0,Male,India,57383.0,1.0,True,Engineer,Rural,TikTok,44.0,2.0,766.0,Life Hacks,13.0,4675.0,8.0,20.0,29.0,19.0,,6.0,invalid,Entertainment,Smartphone,Android,7:25 PM,8.0,2.0,At work,Mobile Data
invalid,22.0,Male,Mexico,98682.0,1.0,False,Labor/Worker,Urban,TikTok,121.0,5.0,4093.0,Jokes/Memes,9.0,1663.0,4.0,16.0,10.0,69.0,,2.0,8.0,Habit,Tablet,,11:30 PM,,6.0,At work,Mobile Data
466.0,29.0,Female,Barzil,99190.0,1.0,True,Waiting staff,,,295.0,4.0,9342.0,ASMR,25.0,3364.0,8.0,7.0,32.0,25.0,,7.0,3.0,Habit,Smartphone,iOS,3:55 PM,9.0,,At home,Wi-Fi
467.0,33.0,Female,India,72893.0,1.0,True,driver,Rural,YouTube,45.0,4.0,2667.0,Trends,17.0,2341.0,,7.0,23.0,11.0,,6.0,4.0,Entertainment,,iOS,7:25 PM,8.0,,Commuting,invalid
468.0,43.0,Male,United States,55820.0,1.0,True,Students,Rural,Facebook,invalid,6.0,8656.0,Vlogs,2.0,6656.0,7.0,18.0,39.0,74.0,,7.0,3.0,Procrastination,Smartphone,Android,3:55 PM,9.0,1.0,At school,Wi-Fi
469.0,43.0,Female,Vietnam,86262.0,1.0,True,Manager,Rural,Facebook,89.0,13.0,5969.0,Life Hacks,24.0,4905.0,6.0,18.0,9.0,17.0,,,1.0,Boredom,Smartphone,Android,7:45 AM,10.0,0.0,At work,
470.0,38.0,Male,Indonesia,23760.0,,False,Students,Rural,Facebook,92.0,5.0,7642.0,Vlogs,5.0,8884.0,8.0,2.0,37.0,36.0,,2.0,8.0,Entertainment,Smartphone,iOS,11:30 PM,4.0,invalid,At school,Wi-Fi
471.0,56.0,Other,United States,42190.0,0.0,True,driver,Urban,YouTube,74.0,7.0,2182.0,Jokes/Memes,16.0,9143.0,7.0,15.0,40.0,90.0,,9.0,1.0,Habit,Smartphone,invalid,7:45 AM,10.0,0.0,At home,Mobile Data
472.0,53.0,Female,India,87411.0,1.0,,Students,Urban,Facebook,137.0,1.0,9835.0,Gaming,7.0,5950.0,5.0,14.0,14.0,95.0,,2.0,,Entertainment,Tablet,Android,11:30 PM,4.0,6.0,At home,
473.0,50.0,Other,Philippines,,0.0,True,invalid,Rural,Instagram,31.0,14.0,,Comedy,,1360.0,4.0,18.0,4.0,,,2.0,8.0,Habit,Tablet,Android,11:30 PM,4.0,6.0,At work,Mobile Data
474.0,47.0,Male,United States,66737.0,1.0,False,Students,Rural,YouTube,225.0,4.0,,Jokes/Memes,,5127.0,2.0,29.0,20.0,21.0,,6.0,4.0,Habit,Smartphone,,7:25 PM,8.0,2.0,At work,Mobile Data
475.0,54.0,Male,India,89569.0,1.0,True,Manager,Rural,TikTok,116.0,,5900.0,Life Hacks,26.0,5562.0,8.0,9.0,28.0,18.0,,9.0,1.0,Boredom,Smartphone,Windows,7:45 AM,10.0,0.0,Commuting,Wi-Fi
